angDist,_RAJ2000,_DEJ2000,GCVS,Class1,u_Class1,LCType,u_LCType,magMax,A1,A2,Fltr,Per,f_Per,SpType,Simbad,_RA,_DE,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val
0.417356,7.5679167,-46.4663889,RW    Phe,,,,,12.4,1.6,,V,5.4129,,,Simbad,7.56792,-46.46639,7.5679765561438,-46.4662805461022,0.001,0.000,0,4979062887975815040,7.56797312651,0.0146,-46.46630008025,0.0166,0.7638,0.0261,-0.549,0.028,-4.537,0.037,1,2.41101e+05,4.53217e+02,12.232870,1.43692e+05,6.79351e+02,12.457807,1.44499e+05,1.19137e+03,11.862256,0.595551,-6.46,4.05,35,6873.00,1.4503,0.7323,2.82,16.012
0.269655,0.125,-39.6247222,SW    Phe,,,EA,,10.0,1.8,,b,2.5531,,A5,Simbad,0.125,-39.62472,0.1250822144997,-39.6247622076752,0.001,0.001,0,2306294844069169152,0.12508338309,0.0377,-39.62478974849,0.0380,1.5796,0.0557,0.209,0.059,-6.397,0.078,0,8.28701e+05,1.37074e+03,10.892371,5.35589e+05,1.87642e+03,11.029308,4.37946e+05,2.66336e+03,10.658367,0.370941,,,0,7720.12,0.8090,0.4030,2.04,13.284
0.697163,21.39,-41.8097222,VW    Phe,,,EA,,10.57,0.57,,V,1.7422,,,Simbad,21.39,-41.80972,21.3902013729723,-41.8095998316656,0.001,0.000,0,4984027698370924672,21.39020218384,0.0160,-41.80969249175,0.0196,2.3289,0.0288,0.140,0.027,-21.521,0.037,0,1.39580e+06,7.96667e+03,10.326307,7.04833e+05,9.16605e+03,10.731172,1.02969e+06,1.45700e+04,9.730148,1.001023,,,0,5263.67,,,3.93,10.701
0.475831,19.15875,-39.7086111,AD    Phe,CWA,,EW,,10.27,0.53,0.53,V,0.3799,d,,Simbad,19.15875,-39.70861,19.1586273472507,-39.7087036584757,0.001,0.000,0,4985326015443512192,19.15860921050,0.0163,-39.70860446930,0.0181,4.9818,0.0311,-3.241,0.025,23.037,0.034,1,1.44705e+06,8.65383e+03,10.287158,7.81607e+05,1.46750e+04,10.618917,9.40149e+05,1.63465e+04,9.828929,0.789989,,,0,5810.75,0.5750,0.2980,1.50,2.298
0.427573,23.1370833,-49.5280556,AE    Phe,CWW,,EW,,7.56,0.69,0.63,V,0.3624,v,G0V+G0V,Simbad,23.13708,-49.52806,23.1372174887830,-49.5281363478569,0.001,0.001,0,4929395130250439168,23.13822231175,0.0196,-49.52836857048,0.0186,19.4490,0.0260,151.480,0.035,-53.935,0.035,1,1.54225e+07,1.46561e+05,7.717978,7.94486e+06,2.52690e+05,8.101172,1.01807e+07,3.09485e+05,7.242475,0.858698,,,0,5649.00,0.3270,0.1687,1.33,1.625
0.142743,6.72875,-39.8819444,AG    Phe,S,,EA,,8.87,0.49,0.08,V,0.7553,d,A9V,Simbad,6.72875,-39.88194,6.7287511014793,-39.8819840417278,0.001,0.001,90,4997329074646834304,6.72917036357,0.0339,-39.88212099662,0.0255,5.4872,0.0456,74.724,0.058,-31.809,0.049,0,5.45189e+06,1.60973e+04,8.846998,3.42640e+06,2.44813e+04,9.014294,3.00219e+06,2.58951e+04,8.568325,0.445969,,,0,7397.00,0.7573,0.3830,1.62,7.111
0.107582,17.3925,-46.2655556,AI    Phe,DR,,EA,,8.58,0.77,0.31,V,24.5923,,F7V+G5:V,Simbad,17.3925,-46.26556,17.3924686737830,-46.2655761924933,0.001,0.001,0,4933562966514402176,17.39281911873,0.0173,-46.26557317386,0.0173,5.8336,0.0262,56.269,0.035,0.701,0.036,1,8.07374e+06,1.60264e+03,8.420679,4.17101e+06,3.08327e+03,8.800786,5.49087e+06,4.15812e+03,7.912817,0.887969,,,0,5535.50,,,3.36,9.547
0.772053,16.7604167,-46.5961111,AO    Phe,,,,,15.4,0.6,,b,,,,Simbad,16.76042,-46.59611,16.7606929206083,-46.5960112592883,0.001,0.001,0,4933460780653037056,16.76072896869,0.0233,-46.59602803292,0.0242,0.4628,0.0373,5.753,0.045,-3.896,0.047,0,8.47142e+03,4.62140e+00,15.868476,4.53648e+03,1.38927e+01,16.209590,5.73955e+03,9.27974e+00,15.364726,0.844865,,,0,5779.50,0.2170,0.1140,1.25,1.562
1.851604,19.8554167,-46.5788889,AP    Phe,,,,,14.5,0.5,,b,,,,Simbad,19.85542,-46.57889,19.8561561576455,-46.5788101533422,0.001,0.000,0,4934024486520603520,19.85641414514,0.0158,-46.57891459804,0.0157,0.9975,0.0243,41.186,0.028,-24.258,0.032,0,2.46596e+04,6.39480e+00,14.708399,1.39385e+04,2.44063e+01,14.990848,1.59959e+04,1.38745e+01,14.251898,0.738950,,,0,6084.33,0.0177,0.0130,0.88,0.965
0.344908,19.885,-47.2530556,AQ    Phe,,,,,14.8,0.5,,b,12.0,,,Simbad,19.885,-47.25306,19.8849860692339,-47.2529602598415,0.001,0.001,0,4933799670752836992,19.88499032133,0.0193,-47.25298481584,0.0234,0.1223,0.0304,0.670,0.036,-5.703,0.045,0,1.12570e+04,6.29675e+01,15.559814,7.21379e+03,1.68515e+02,15.705980,6.31490e+03,9.80158e+01,15.261004,0.444977,,,0,7530.40,1.2070,0.6050,,
0.621262,20.9816667,-41.5002778,AR    Phe,,,,,11.5,0.5,,b,,,,Simbad,20.98167,-41.50028,20.9815019649731,-41.5003984608936,0.001,0.001,0,4984236536861279360,20.98161010786,0.0312,-41.50041319052,0.0332,1.7809,0.0594,18.811,0.057,-3.421,0.064,1,3.14533e+05,5.66548e+01,11.944201,1.80107e+05,1.68300e+02,12.212563,1.97468e+05,1.42501e+02,11.523176,0.689386,17.90,1.02,26,6304.75,1.1140,0.5780,1.64,3.844
1.025461,22.5145833,-41.5052778,AS    Phe,,,,,14.0,0.4,,b,,,,Simbad,22.51458,-41.50528,22.5146015685031,-41.5055623216378,0.000,0.000,0,5008010280355844224,22.51456180062,0.0108,-41.50565102127,0.0128,0.9043,0.0190,-6.917,0.019,-20.601,0.025,0,4.63090e+04,1.04811e+01,14.024201,2.55792e+04,1.84213e+01,14.331672,3.04260e+04,3.09232e+01,13.553807,0.777864,,,0,6094.86,,,1.33,2.205
1.405139,27.5975,-46.9744444,AU    Phe,CWW,,EW,,12.5,0.5,0.5,b,0.2658,,,Simbad,27.5975,-46.97444,27.5980678014410,-46.9743969790327,0.001,0.001,0,4942123695328651392,27.59837927055,0.0180,-46.97440189870,0.0183,4.1690,0.0257,49.360,0.035,-1.143,0.037,0,2.69123e+05,1.59397e+03,12.113490,1.23511e+05,2.30701e+03,12.622127,2.11033e+05,3.56081e+03,11.451042,1.171084,,,0,4916.78,0.8440,0.4175,1.14,0.688
0.395587,2.6970833,-57.4863889,BL    Phe,,,EB,,8.34,0.34,,Hp,,,,Simbad,2.69708,-57.48639,2.6972864636704,-57.4864011484846,0.001,0.001,90,4919278244588593664,2.69682113155,0.0297,-57.48660617722,0.0250,5.5350,0.0335,-58.091,0.062,-47.619,0.048,0,5.97878e+06,6.07386e+04,8.746835,3.59357e+06,1.11339e+05,8.962574,3.68520e+06,1.07339e+05,8.345767,0.616807,,,0,6630.74,,,2.08,7.548
0.388279,4.69125,-39.6772222,BM    Phe,C,,EW,,9.27,0.26,,Hp,,,,Simbad,4.69125,-39.67722,4.6911196581439,-39.6772618114533,0.001,0.001,90,4997907692641176192,4.69127142680,0.0311,-39.67719385118,0.0210,5.6923,0.0384,27.130,0.066,15.784,0.041,0,4.11371e+06,2.29949e+04,9.152782,2.44971e+06,4.03560e+04,9.378599,2.37468e+06,3.87493e+04,8.822907,0.555692,,,0,6467.93,0.7967,0.3705,1.77,4.912
0.769247,5.3879167,-51.7097222,CM    Phe,,,,,15.28,0.5,,V,,,,Simbad,5.38792,-51.70972,5.3882229929111,-51.7096240289253,0.001,0.001,0,4972697024889419520,5.38841040956,0.0241,-51.70966833946,0.0243,3.1734,0.0379,26.973,0.044,-10.291,0.052,1,1.30671e+04,2.66231e+02,15.397922,5.07102e+03,4.79268e+02,16.088650,1.22798e+04,4.71034e+02,14.538938,1.549712,,,0,4421.50,0.3030,0.1660,,
0.326981,17.09625,-55.2458333,zet   Phe,DM,,EA,,3.91,0.51,0.31,V,1.6698,,B6V+B9V,Simbad,17.09625,-55.24583,17.0961800871982,-55.2457516826555,0.016,0.015,0,4913847589156808960,17.09632621991,0.5693,-55.24562488700,0.5526,14.6752,0.7331,19.348,0.992,29.449,1.036,0,3.68243e+08,1.03367e+07,4.273030,3.74932e+08,1.60428e+06,3.916506,1.84108e+08,2.20127e+06,4.099240,-0.182734,,,0,9382.33,,,,
0.755622,76.2358333,-53.1405556,X     Pic,S,,EA,,10.7,1.1,0.1,b,0.8619,,A2,Simbad,76.23583,-53.14056,76.2354874223907,-53.1405873747594,0.001,0.001,0,4770978525711924352,76.23556610459,0.0223,-53.14054940530,0.0295,1.6171,0.0249,10.962,0.046,8.819,0.068,0,1.02531e+06,3.88251e+03,10.661230,6.81335e+05,6.39232e+03,10.767987,5.23336e+05,5.70375e+03,10.464970,0.303018,,,0,8208.00,0.4553,0.2353,,
0.107244,90.1720833,-44.8972222,RT    Pic,,,,,9.9,2.6,,b,,,G8V,Simbad,90.17208,-44.89722,90.1720779531774,-44.8972517483303,0.001,0.001,0,5570953464908732928,90.17218828804,0.0239,-44.89715158266,0.0271,18.3851,0.0291,18.153,0.051,23.264,0.053,0,5.22135e+06,3.65313e+03,8.893909,2.65434e+06,5.41951e+03,9.291498,3.60109e+06,8.19562e+03,8.370833,0.920665,24.00,0.38,8,5561.50,0.0165,0.0077,0.85,0.620
0.210512,74.37375,-52.1461111,RV    Pic,,,EA,,9.64,2.45,0.15,V,3.9718,,A1V,Simbad,74.37375,-52.14611,74.3737825293287,-52.1460561371645,0.001,0.001,0,4783474917742309376,74.37383855805,0.0317,-52.14604311727,0.0345,1.8987,0.0347,7.986,0.068,3.024,0.075,0,2.73955e+06,3.34695e+03,9.594170,1.82806e+06,4.52493e+03,9.696412,1.34835e+06,5.80539e+03,9.437414,0.258998,,,0,8131.25,0.6547,0.3177,,
0.358969,97.8679167,-63.5352778,RX    Pic,,,EA,,9.0,1.5,,b,,,A2/3V,Simbad,97.86792,-63.53528,97.8678805718308,-63.5353762051431,0.001,0.001,90,5477159247544461312,97.86784296018,0.0268,-63.53515124965,0.0272,2.7778,0.0276,-3.893,0.063,52.248,0.053,0,2.72364e+06,4.88314e+03,9.600493,1.76420e+06,9.29125e+03,9.735020,1.39573e+06,1.24244e+04,9.399916,0.335104,7.74,9.00,2,7583.75,0.7545,0.3680,2.17,13.993
0.314058,79.5604167,-45.5797222,SU    Pic,,,EA,,10.15,0.49,0.25,V,1.8381,,A0,Simbad,79.56042,-45.57972,79.5605410028547,-45.5797286228181,0.001,0.001,90,4799811706322746752,79.56057177415,0.0276,-45.57969644471,0.0279,1.2621,0.0295,5.002,0.060,7.474,0.058,0,1.73961e+06,2.12535e+03,10.087236,1.22262e+06,3.85166e+03,10.133158,7.89754e+05,2.17518e+03,10.018190,0.114967,,,0,9073.50,0.5993,0.2757,,
0.271945,73.79,-49.9455556,UZ    Pic,,,,,8.28,0.29,,Hp,,,,Simbad,73.79,-49.94556,73.7901008493030,-49.9455169402182,0.001,0.001,0,4785431159383284480,73.79029033441,0.0236,-49.94566780244,0.0266,0.8224,0.0266,28.321,0.052,-35.039,0.054,0,1.70826e+07,4.27522e+04,7.606980,5.27836e+06,5.42834e+04,8.545140,1.67780e+07,1.23078e+05,6.700072,1.845069,162.48,0.44,15,4012.00,0.8560,0.4410,84.20,1654.855
0.501332,74.87375,-49.4580556,VW    Pic,,,EW,,7.06,0.09,,Hp,,,,Simbad,74.87375,-49.45806,74.8735563079393,-49.4581151150024,0.001,0.001,90,4785503589711841408,74.87370059014,0.0402,-49.45812414971,0.0388,6.9277,0.0402,21.782,0.089,-2.098,0.084,0,2.81856e+07,1.78087e+04,7.063299,1.71192e+07,5.92049e+04,7.267677,1.55246e+07,6.07904e+04,6.784371,0.483306,,,0,6936.33,,,3.30,22.774
0.220247,85.3045833,-57.4411111,WZ    Pic,,,,,9.26,0.09,,Hp,,,,Simbad,85.30458,-57.44111,85.3046330412465,-57.4411661126092,0.001,0.001,90,4766130332269164800,85.30472198475,0.0299,-57.44109792491,0.0307,4.9731,0.0306,11.117,0.064,15.837,0.062,1,4.06746e+06,3.79755e+03,9.165058,2.60467e+06,6.86681e+03,9.312006,2.11990e+06,8.03396e+03,8.946133,0.365873,,,0,7508.00,0.2895,0.1340,1.51,6.493
0.164310,86.3775,-55.5780556,XY    Pic,,,EW,,7.61,0.05,,Hp,,,,Simbad,86.3775,-55.57806,86.3774937416426,-55.5780100957208,0.001,0.001,0,4767466307615895808,86.37740893907,0.0272,-55.57803309422,0.0322,5.8863,0.0320,-11.134,0.057,-5.342,0.058,0,1.97116e+07,2.46435e+04,7.451561,1.18449e+07,5.05235e+04,7.667564,1.10159e+07,3.45888e+04,7.156870,0.510694,5.56,0.50,10,6775.33,,,3.41,22.019
0.446851,97.7941667,-61.8794444,AE    Pic,,,EB,:,6.09,0.05,,Hp,,,,Simbad,97.79417,-61.87944,97.7943291664092,-61.8795420900067,0.003,0.002,0,5478303942228108288,97.79424565028,0.0683,-61.87949004942,0.0717,2.2770,0.0678,-9.142,0.149,12.087,0.166,0,6.80729e+07,7.18398e+04,6.105930,5.28666e+07,1.62325e+05,6.043435,2.52713e+07,6.51840e+04,6.255352,-0.211917,,,0,8868.67,0.0347,0.0077,,
0.133777,92.5745833,-54.9686111,del   Pic,,,EB,,4.65,0.25,0.18,V,1.6725,,B3III+O9V,Simbad,92.57458,-54.96861,92.5746217067027,-54.9686410138198,0.007,0.006,90,5499415974230271488,92.57459057853,0.2023,-54.96860814524,0.1930,1.9696,0.2022,-4.150,0.441,7.634,0.389,0,1.75937e+08,4.69706e+06,5.074974,1.99098e+08,2.37251e+06,4.603719,8.26573e+07,1.25480e+06,4.968717,-0.364998,,,0,9593.00,,,,
0.525771,353.6058333,7.9247222,Y     Psc,S,,EA,,10.1,3.0,,b,3.7658,v,A3+K0IV,Simbad,353.60583,7.92472,353.6057700499860,7.9245902705690,0.002,0.001,90,2758178523763705856,353.60577567979,0.0435,7.92455796148,0.0314,2.2958,0.0533,1.295,0.098,-7.504,0.059,0,3.64598e+06,7.14116e+03,9.283832,2.26601e+06,5.60055e+03,9.463236,2.03257e+06,1.10415e+04,8.991809,0.471427,,,0,7181.64,,,3.35,26.966
0.557603,348.3491667,2.6755556,SZ    Psc,DR,,EA,,7.18,0.54,0.2,V,3.9658,d,F8+F8V,Simbad,348.34917,2.67556,348.3490625097577,2.6754408880279,0.001,0.001,0,2658507622907361536,348.34917900973,0.0539,2.67555857840,0.0535,11.0976,0.0799,27.029,0.090,27.335,0.091,0,2.77265e+07,7.74878e+04,7.081128,1.27318e+07,1.45365e+05,7.589161,2.06141e+07,1.79654e+05,6.476508,1.112653,,,0,4996.00,,,4.18,9.826
0.315613,19.2295833,6.8116667,UV    Psc,CB,,EA,,8.91,1.14,0.63,V,0.861,v,G2,Simbad,19.22958,6.81167,19.2296636274273,6.8117030913608,0.001,0.001,90,2576772264960362112,19.23003292458,0.0570,6.81179337307,0.0363,13.9522,0.0667,85.167,0.096,20.969,0.080,0,5.49432e+06,2.73274e+04,8.838582,2.73561e+06,4.30143e+04,9.258753,3.86148e+06,5.19578e+04,8.295036,0.963717,,,0,5340.63,0.5120,0.2670,1.26,1.161
0.186778,351.9516667,4.8566667,VZ    Psc,CWA,,EW,,10.2,0.25,0.23,V,0.2612,,,Simbad,351.95167,4.85667,351.9516178281149,4.8566487982953,0.001,0.001,90,2660317625204804480,351.95350644196,0.0407,4.85741502956,0.0289,18.4333,0.0495,437.071,0.083,177.963,0.053,0,2.18399e+06,1.16585e+04,9.840239,8.64390e+05,1.46062e+04,10.509614,1.92581e+06,2.55737e+04,9.050386,1.459228,,,0,4420.00,,,0.99,0.337
0.578890,22.9354167,22.7411111,AE    Psc,,,,,7.09,0.16,,V,1.4175,,G5,Simbad,22.93542,22.74111,22.9353244582338,22.7412475569280,0.005,0.002,90,289969773482843904,22.93554084337,0.1885,22.74118249543,0.0710,3.1425,0.0688,46.350,0.304,-15.111,0.131,0,1.25367e+07,5.40912e+03,7.942910,5.51287e+06,6.93077e+03,8.497944,9.90227e+06,1.69315e+04,7.272584,1.225360,2.54,0.16,5,4895.81,0.0920,0.0535,10.47,56.711
0.266889,2.0504167,-2.4477778,AP    Psc,,,EB,,6.1,0.2,,V,,,,Simbad,2.05042,-2.44778,2.0504018740179,-2.4477051590755,0.003,0.002,90,2448444655110889088,2.05042648193,0.0903,-2.44772168672,0.0537,2.3806,0.1391,5.710,0.216,-3.839,0.108,0,1.05763e+08,3.68593e+05,5.627531,3.58248e+07,4.41005e+05,6.465928,9.53124e+07,1.18081e+06,4.814047,1.651881,22.48,4.09,19,4663.50,0.4763,0.3063,,
0.761325,20.265,7.6061111,AQ    Psc,CWA,,EW,,8.6,0.36,,V,,,,Simbad,20.265,7.60611,20.2648153734360,7.6060051111248,0.001,0.001,90,2566344805920050176,20.26476955670,0.0439,7.60606446653,0.0365,7.3801,0.0540,-10.548,0.094,13.786,0.084,0,6.88789e+06,6.37268e+04,8.593150,3.99868e+06,9.80270e+04,8.846598,4.32326e+06,9.21586e+04,8.172393,0.674205,,,0,6333.00,,,1.84,4.899
0.991996,18.6641667,28.1122222,BM    Psc,,,EW,,16.22,0.5,,V,,,,Simbad,18.66417,28.11222,18.6638585904101,28.1121766335442,0.002,0.002,90,307295083144596480,18.66385164671,0.0625,28.11217290222,0.0560,0.1859,0.0693,-1.422,0.144,-0.867,0.119,0,6.22515e+03,6.20098e+01,16.202991,3.33738e+03,1.07953e+02,16.542873,4.30879e+03,1.15077e+02,15.676032,0.866841,,,0,5668.00,,,,
0.816348,21.9208333,28.1297222,BN    Psc,,,EW,,16.45,0.3,,V,,,,Simbad,21.92083,28.12972,21.9205828437636,28.1296708512393,0.002,0.002,90,296959158447081856,21.92060027845,0.0593,28.12966284446,0.0567,0.4412,0.0658,3.571,0.136,-1.860,0.118,0,5.19840e+03,2.67292e+01,16.398691,2.44433e+03,5.52355e+01,16.880991,4.03586e+03,6.25084e+01,15.747079,1.133912,,,0,5009.50,0.9095,0.4547,,
0.589004,4.4704167,7.8661111,BX    Psc,,,EB,:,7.61,0.06,,Hp,,,,Simbad,4.47042,7.86611,4.4702668186264,7.8660423588965,0.002,0.001,90,2748803984545576320,4.47034926882,0.0639,7.86600958583,0.0464,5.1451,0.0862,18.970,0.140,-7.612,0.092,0,1.95172e+07,9.95131e+03,7.462320,1.22146e+07,2.37586e+04,7.634193,1.04069e+07,2.30118e+04,7.218614,0.415579,,,0,7223.00,,,3.43,28.775
0.423212,14.69125,32.1055556,CP    Psc,,,EB,:,10.69,0.36,,Hp,,,,Simbad,14.69125,32.10556,14.6913055103410,32.1056633454886,0.001,0.001,90,312907304025470720,14.69176705685,0.0478,32.10569683343,0.0342,6.3404,0.0470,90.804,0.095,7.778,0.080,0,1.12360e+06,1.21155e+04,10.561832,5.70831e+05,2.15392e+04,10.960120,8.29288e+05,9.06445e+03,9.965156,0.994965,-103.68,19.61,5,5308.50,,,1.27,1.155
0.603175,14.7166667,3.0661111,DS    Psc,C,,EW,,11.73,0.46,,V,,,,Simbad,14.71667,3.06611,14.7164997037932,3.0660948323778,0.002,0.001,90,2551431442517874944,14.71656790354,0.0460,3.06608314626,0.0298,2.9689,0.0533,15.817,0.107,-2.714,0.056,0,3.49337e+05,2.96502e+03,11.830256,1.83485e+05,4.80691e+03,12.192390,2.43110e+05,6.01535e+03,11.297411,0.894979,,,0,5612.10,0.4258,0.2070,1.33,1.584
0.061637,3.2883333,5.5952778,DV    Psc,,,,,10.59,0.51,,V,,,,Simbad,3.28833,5.59528,3.2883504473105,5.5952791801785,0.003,0.001,90,2742288759677191168,3.28786847947,0.0689,5.59440235336,0.0514,23.5559,0.0787,-111.408,0.178,-203.650,0.083,0,1.55398e+06,8.45806e+03,10.209753,5.44845e+05,9.03604e+03,11.010705,1.46508e+06,2.05111e+04,9.347264,1.663441,,,0,4268.50,,,0.73,0.158
0.759666,9.11625,21.5372222,DZ    Psc,,,EW,,10.86,0.46,,V,,,,Simbad,9.11625,21.53722,9.1164116142306,21.5373702864772,0.001,0.001,90,2802651432644974080,9.11637614809,0.0433,21.53743580811,0.0265,3.1297,0.0509,-7.662,0.079,15.218,0.048,0,7.55856e+05,6.03776e+03,10.992268,4.34614e+05,1.05163e+04,11.256129,4.76115e+05,1.13321e+04,10.567640,0.688489,-25.45,15.18,14,6772.00,0.3070,0.1540,1.26,2.987
0.482532,14.95875,12.4177778,EE    Psc,,,EW,,13.9,0.27,,R,,,,Simbad,14.95875,12.41778,14.9588640365999,12.4177032158530,0.001,0.001,90,2584343635172950144,14.95888030577,0.0270,12.41768468461,0.0214,1.2215,0.0319,3.690,0.058,-4.304,0.045,0,4.90298e+04,2.01225e+02,13.962216,2.46876e+04,2.46742e+02,14.370190,3.64466e+04,4.23283e+02,13.357777,1.012413,,,0,5192.33,0.8325,0.4120,1.45,1.382
0.476023,331.9904167,-32.8333333,W     PsA,,,EA,,11.4,1.8,,b,8.1793,,,Simbad,331.99042,-32.83333,331.9903125221201,-32.8332341942849,0.001,0.001,0,6612221281700739072,331.99043926368,0.0368,-32.83324851647,0.0405,1.3184,0.0431,24.734,0.067,-3.326,0.068,0,9.31481e+05,4.14042e+03,10.765430,5.33308e+05,5.56595e+03,11.033943,5.82190e+05,9.00394e+03,10.349259,0.684684,,,0,6322.00,,,3.80,20.765
0.631708,332.4454167,-27.0672222,RW    PsA,CWA,,EW,,11.05,0.71,0.58,V,0.3605,,,Simbad,332.44542,-27.06722,332.4455442955222,-27.0670884776563,0.003,0.002,0,6619007776704670720,332.44570003670,0.0804,-27.06705467691,0.1145,4.7960,0.0525,32.210,0.131,7.851,0.189,0,7.30468e+05,1.33769e+04,11.029363,4.07826e+05,2.41239e+04,11.325201,5.59191e+05,2.79746e+04,10.393020,0.932181,,,0,5824.25,0.6280,0.3097,1.10,1.251
0.206991,333.8291667,-24.9908333,VY    PsA,,,EB,,8.81,0.2,,Hp,,,,Simbad,333.82917,-24.99083,333.8291032770013,-24.9908345000893,0.002,0.002,90,6626081175524391936,333.82927947248,0.0440,-24.99103703004,0.0520,5.7679,0.0476,37.091,0.116,-47.039,0.110,0,6.46458e+06,1.83231e+04,8.662015,3.83007e+06,3.86215e+04,8.893371,3.68132e+06,4.07303e+04,8.346911,0.546459,,,0,6788.00,0.9580,0.4515,1.98,7.522
0.447972,339.7145833,-33.0813889,VZ    PsA,,,EA,,5.68,0.04,,Hp,,,,Simbad,339.71458,-33.08139,339.7144431975260,-33.0813476234426,0.005,0.003,90,6600744231437427584,339.71446395806,0.1468,-33.08128100397,0.1151,8.7075,0.1584,4.040,0.306,15.473,0.222,0,1.04577e+08,1.83068e+05,5.639778,7.32915e+07,2.96174e+05,5.688755,4.45133e+07,8.81184e+05,5.640695,0.048060,,,0,9164.00,0.3418,0.1657,,
0.469379,119.56,-49.245,V     Pup,S,,EB,,4.35,0.57,0.47,V,1.4545,u,B1Vp+B3:,Simbad,119.56,-49.245,119.5601651952850,-49.2449267235986,0.019,0.018,0,5517171678268362880,119.56012625441,0.5777,-49.24487260307,0.7247,0.8946,0.7330,-5.904,1.131,12.570,1.211,1,9.45358e+06,1.03275e+06,8.249375,1.14876e+07,4.18692e+06,7.700814,1.25091e+07,4.97609e+06,7.018855,0.681959,,,0,5095.63,,,,
0.337490,124.7120833,-42.7530556,SW    Pup,,,EA,,9.0,1.1,0.1,b,2.7473,,A0V,Simbad,124.71208,-42.75306,124.7120405960489,-42.7531439475576,0.001,0.001,0,5527117070189813120,124.71183617286,0.0247,-42.75310424853,0.0316,3.1366,0.0306,-34.863,0.054,9.220,0.058,0,5.20210e+06,7.68066e+03,8.897918,3.09292e+06,1.09505e+04,9.125467,3.01485e+06,1.64443e+04,8.563757,0.561710,,,0,6543.42,,,3.52,20.452
0.444965,113.1925,-20.7919444,TY    Pup,CWA,,EW,,8.4,0.49,0.47,V,0.8192,,A9n,Simbad,113.1925,-20.79194,113.1926302436760,-20.7919656458194,0.001,0.001,0,5620104860188835200,113.19252371696,0.0211,-20.79179010363,0.0316,4.4501,0.0381,-23.130,0.044,40.771,0.061,1,6.87875e+06,5.12875e+04,8.594591,4.14447e+06,1.00188e+05,8.807716,4.10889e+06,9.30748e+04,8.227610,0.580107,,,0,7019.25,,,2.48,13.489
0.273522,115.4420833,-13.3938889,UZ    Pup,,,EB,,9.35,0.99,0.65,V,0.7949,,A6+A6,Simbad,115.44208,-13.39389,115.4421443384460,-13.3938414982966,0.001,0.001,90,3030494706060928128,115.44213188053,0.0299,-13.39384941857,0.0260,2.8968,0.0410,-2.815,0.059,-1.840,0.053,0,2.84669e+06,4.10115e+04,9.552516,1.69224e+06,8.41666e+04,9.780231,1.60603e+06,7.13042e+04,9.247534,0.532697,,,0,6729.00,,,2.67,13.126
0.515284,113.45875,-11.6641667,VY    Pup,S,:,EB,,10.8,0.6,0.04,V,0.8168,,F2,Simbad,113.45875,-11.66417,113.4586038589034,-11.6641649017143,0.001,0.001,90,3034137456807305984,113.45854929722,0.0268,-11.66423230995,0.0238,2.0303,0.0382,-12.411,0.055,-15.656,0.046,0,1.16347e+06,7.93247e+02,10.523979,6.82854e+05,1.28334e+03,10.765569,6.98208e+05,1.19511e+03,10.151958,0.613611,,,0,6584.81,1.1183,0.5637,2.54,10.917
0.553042,122.3945833,-11.9855556,XY    Pup,S,,EA,,9.3,2.1,0.1,V,13.7783,,A3ea,Simbad,122.39458,-11.98556,122.3946248383149,-11.9857037518381,0.001,0.001,90,5727687919736368512,122.39463341983,0.0324,-11.98571714242,0.0202,1.9408,0.0595,1.950,0.073,-3.110,0.044,1,4.16291e+06,4.66865e+03,9.139874,2.50800e+06,7.41113e+03,9.353069,2.42893e+06,1.00575e+04,8.798381,0.554688,,,0,6872.67,1.0600,0.4715,4.62,42.817
0.724678,123.3795833,-23.9530556,XZ    Pup,S,,EA,,7.75,2.51,0.15,V,2.1924,d,A0,Simbad,123.37958,-23.95306,123.3793971405402,-23.9531632024013,0.001,0.001,90,5699396282969664256,123.37935115841,0.0347,-23.95314767560,0.0320,2.5391,0.0476,-9.760,0.070,3.606,0.062,1,1.48380e+07,4.07800e+04,7.759925,1.03584e+07,7.32517e+04,7.813161,6.74256e+06,7.73141e+04,7.689858,0.123303,,,0,8900.00,0.5845,0.3122,,
0.392057,113.9679167,-19.3919444,YY    Pup,,,EA,,9.7,1.4,0.05,b,27.9549,,A0,Simbad,113.96792,-19.39194,113.9678181487618,-19.3920011329135,0.001,0.001,0,5716616799721740672,113.96780403881,0.0224,-19.39197402418,0.0248,1.7047,0.0376,-3.091,0.045,6.296,0.047,1,4.50769e+06,3.70698e+03,9.053481,2.79658e+06,3.85645e+03,9.234821,2.51961e+06,6.63913e+03,8.758587,0.476234,,,0,7288.08,1.3580,0.6827,4.89,60.668
